id,tipo,ambiente,area_m2,configuracao,acabamento,descricao,origem
785,Escritório,Open space,105.0,0Q+1B,Comercial,"Open office completo: piso carpete modular, divisórias baixas, iluminação LED linear, infraestrutura elétrica/dados, sala de descompressão e copa integrada",expandido
786,Escritório,Open space,105.0,0Q+2B,Comercial,"Open office completo: piso carpete modular, divisórias baixas, iluminação LED linear, infraestrutura elétrica/dados, sala de descompressão e copa integrada",expandido
787,Escritório,Open space,210.0,0Q+1B,Comercial,"Open office completo: piso carpete modular, divisórias baixas, iluminação LED linear, infraestrutura elétrica/dados, sala de descompressão e copa integrada",expandido
788,Escritório,Open space,210.0,0Q+2B,Comercial,"Open office completo: piso carpete modular, divisórias baixas, iluminação LED linear, infraestrutura elétrica/dados, sala de descompressão e copa integrada",expandido
789,Escritório,Open space,150.0,0Q+1B,Comercial,"Open office completo: piso carpete modular, divisórias baixas, iluminação LED linear, infraestrutura elétrica/dados, sala de descompressão e copa integrada",expandido
790,Escritório,Open space,150.0,0Q+2B,Comercial,"Open office completo: piso carpete modular, divisórias baixas, iluminação LED linear, infraestrutura elétrica/dados, sala de descompressão e copa integrada",expandido
791,Escritório,Sala de reunião,20.0,0Q+1B,Comercial,"Sala de reunião: mesa para 8, iluminação adequada, TV/projetor, passa-cabos na mesa, tratamento acústico leve e pintura neutra",base
792,Escritório,Sala de reunião,20.0,0Q+2B,Comercial,"Sala de reunião: mesa para 8, iluminação adequada, TV/projetor, passa-cabos na mesa, tratamento acústico leve e pintura neutra",expandido
793,Escritório,Sala de reunião,28.0,0Q+1B,Comercial,"Sala de reunião: mesa para 8, iluminação adequada, TV/projetor, passa-cabos na mesa, tratamento acústico leve e pintura neutra",expandido
794,Escritório,Sala de reunião,28.0,0Q+2B,Comercial,"Sala de reunião: mesa para 8, iluminação adequada, TV/projetor, passa-cabos na mesa, tratamento acústico leve e pintura neutra",expandido
795,Escritório,Sala de reunião,14.0,0Q+1B,Comercial,"Sala de reunião: mesa para 8, iluminação adequada, TV/projetor, passa-cabos na mesa, tratamento acústico leve e pintura neutra",expandido
796,Escritório,Sala de reunião,14.0,0Q+2B,Comercial,"Sala de reunião: mesa para 8, iluminação adequada, TV/projetor, passa-cabos na mesa, tratamento acústico leve e pintura neutra",expandido
797,Escritório,Sala de reunião,24.0,0Q+1B,Comercial,"Sala de reunião premium: mesa para 12-14, sistema de videoconferência, iluminação para câmera, tratamento acústico completo, vidro divisório e persiana motorizada",expandido
798,Escritório,Sala de reunião,24.0,0Q+2B,Comercial,"Sala de reunião premium: mesa para 12-14, sistema de videoconferência, iluminação para câmera, tratamento acústico completo, vidro divisório e persiana motorizada",expandido
799,Escritório,Sala de reunião,49.0,0Q+1B,Comercial,"Sala de reunião premium: mesa para 12-14, sistema de videoconferência, iluminação para câmera, tratamento acústico completo, vidro divisório e persiana motorizada",expandido
800,Escritório,Sala de reunião,49.0,0Q+2B,Comercial,"Sala de reunião premium: mesa para 12-14, sistema de videoconferência, iluminação para câmera, tratamento acústico completo, vidro divisório e persiana motorizada",expandido
801,Escritório,Sala de reunião,35.0,0Q+1B,Comercial,"Sala de reunião premium: mesa para 12-14, sistema de videoconferência, iluminação para câmera, tratamento acústico completo, vidro divisório e persiana motorizada",expandido
802,Escritório,Sala de reunião,35.0,0Q+2B,Comercial,"Sala de reunião premium: mesa para 12-14, sistema de videoconferência, iluminação para câmera, tratamento acústico completo, vidro divisório e persiana motorizada",base
803,Escritório,Sala de diretoria,25.0,0Q+1B,Comercial,"Diretoria: piso diferenciado (laminado ou porcelanato), iluminação de destaque, mobiliário executivo, armário integrado e pintura elegante",base
804,Escritório,Sala de diretoria,25.0,0Q+2B,Comercial,"Diretoria: piso diferenciado (laminado ou porcelanato), iluminação de destaque, mobiliário executivo, armário integrado e pintura elegante",expandido
805,Escritório,Sala de diretoria,18.0,0Q+1B,Comercial,"Diretoria: piso diferenciado (laminado ou porcelanato), iluminação de destaque, mobiliário executivo, armário integrado e pintura elegante",expandido
806,Escritório,Sala de diretoria,18.0,0Q+2B,Comercial,"Diretoria: piso diferenciado (laminado ou porcelanato), iluminação de destaque, mobiliário executivo, armário integrado e pintura elegante",expandido
807,Escritório,Sala de diretoria,35.0,0Q+1B,Comercial,"Diretoria: piso diferenciado (laminado ou porcelanato), iluminação de destaque, mobiliário executivo, armário integrado e pintura elegante",expandido
808,Escritório,Sala de diretoria,35.0,0Q+2B,Comercial,"Diretoria: piso diferenciado (laminado ou porcelanato), iluminação de destaque, mobiliário executivo, armário integrado e pintura elegante",expandido
809,Escritório,Copa,10.0,0Q+1B,Comercial,"Copa funcional: bancada, armários, cuba, micro-ondas e geladeira embutidos, revestimento lavável, ventilação/exaustão e mesa de apoio",expandido
810,Escritório,Copa,10.0,0Q+2B,Comercial,"Copa funcional: bancada, armários, cuba, micro-ondas e geladeira embutidos, revestimento lavável, ventilação/exaustão e mesa de apoio",expandido
811,Escritório,Copa,15.0,0Q+1B,Comercial,"Copa funcional: bancada, armários, cuba, micro-ondas e geladeira embutidos, revestimento lavável, ventilação/exaustão e mesa de apoio",expandido
812,Escritório,Copa,15.0,0Q+2B,Comercial,"Copa funcional: bancada, armários, cuba, micro-ondas e geladeira embutidos, revestimento lavável, ventilação/exaustão e mesa de apoio",base
813,Escritório,Copa,21.0,0Q+1B,Comercial,"Copa/refeitório: bancada ampla, armários múltiplos, equipamentos integrados, mesas para refeição, ventilação reforçada e lixeiras seletivas",expandido
814,Escritório,Copa,21.0,0Q+2B,Comercial,"Copa/refeitório: bancada ampla, armários múltiplos, equipamentos integrados, mesas para refeição, ventilação reforçada e lixeiras seletivas",expandido
815,Escritório,Banheiros,8.0,0Q+1B,Comercial,"Banheiros corporativos: louças resistentes, torneiras temporizadas, revestimento durável, acessórios antivandalismo e iluminação reforçada",expandido
816,Escritório,Banheiros,8.0,0Q+2B,Comercial,"Banheiros corporativos: louças resistentes, torneiras temporizadas, revestimento durável, acessórios antivandalismo e iluminação reforçada",expandido
817,Escritório,Banheiros,17.0,0Q+1B,Comercial,"Banheiros corporativos: louças resistentes, torneiras temporizadas, revestimento durável, acessórios antivandalismo e iluminação reforçada",expandido
818,Escritório,Banheiros,17.0,0Q+2B,Comercial,"Banheiros corporativos: louças resistentes, torneiras temporizadas, revestimento durável, acessórios antivandalismo e iluminação reforçada",expandido
819,Escritório,Banheiros,12.0,0Q+1B,Comercial,"Banheiros corporativos: louças resistentes, torneiras temporizadas, revestimento durável, acessórios antivandalismo e iluminação reforçada",expandido
820,Escritório,Banheiros,12.0,0Q+2B,Comercial,"Banheiros corporativos: louças resistentes, torneiras temporizadas, revestimento durável, acessórios antivandalismo e iluminação reforçada",base
821,Escritório,Banheiros,20.0,0Q+1B,Comercial,"Banheiros PNE: adequação de acessibilidade conforme NBR 9050, barras de apoio, espaços de manobra, espelhos inclinados e sinalização tátil",expandido
822,Escritório,Banheiros,20.0,0Q+2B,Comercial,"Banheiros PNE: adequação de acessibilidade conforme NBR 9050, barras de apoio, espaços de manobra, espelhos inclinados e sinalização tátil",expandido
823,Escritório,Banheiros,28.0,0Q+1B,Comercial,"Banheiros PNE: adequação de acessibilidade conforme NBR 9050, barras de apoio, espaços de manobra, espelhos inclinados e sinalização tátil",expandido
824,Escritório,Banheiros,28.0,0Q+2B,Comercial,"Banheiros PNE: adequação de acessibilidade conforme NBR 9050, barras de apoio, espaços de manobra, espelhos inclinados e sinalização tátil",expandido
825,Escritório,Banheiros,14.0,0Q+1B,Comercial,"Banheiros PNE: adequação de acessibilidade conforme NBR 9050, barras de apoio, espaços de manobra, espelhos inclinados e sinalização tátil",expandido
826,Escritório,Banheiros,14.0,0Q+2B,Comercial,"Banheiros PNE: adequação de acessibilidade conforme NBR 9050, barras de apoio, espaços de manobra, espelhos inclinados e sinalização tátil",expandido
827,Escritório,Área técnica,8,0Q+1B,Comercial,"Sala de servidores: piso elevado, ar-condicionado dedicado, controle de acesso, iluminação adequada e organização de racks",expandido
828,Escritório,Área técnica,8,0Q+2B,Comercial,"Sala de servidores: piso elevado, ar-condicionado dedicado, controle de acesso, iluminação adequada e organização de racks",expandido
829,Escritório,Infra elétrica/dados,140.0,0Q+1B,Comercial,"Infraestrutura de TI: cabeamento categoria 6, rack organizado, patch panels, eletrocalhas, tomadas dedicadas e identificação de pontos",expandido
830,Escritório,Infra elétrica/dados,140.0,0Q+2B,Comercial,"Infraestrutura de TI: cabeamento categoria 6, rack organizado, patch panels, eletrocalhas, tomadas dedicadas e identificação de pontos",expandido
831,Escritório,Infra elétrica/dados,100.0,0Q+1B,Comercial,"Infraestrutura de TI: cabeamento categoria 6, rack organizado, patch panels, eletrocalhas, tomadas dedicadas e identificação de pontos",expandido
832,Escritório,Infra elétrica/dados,100.0,0Q+2B,Comercial,"Infraestrutura de TI: cabeamento categoria 6, rack organizado, patch panels, eletrocalhas, tomadas dedicadas e identificação de pontos",base
833,Escritório,Infra elétrica/dados,70.0,0Q+1B,Comercial,"Infraestrutura de TI: cabeamento categoria 6, rack organizado, patch panels, eletrocalhas, tomadas dedicadas e identificação de pontos",expandido
834,Escritório,Infra elétrica/dados,70.0,0Q+2B,Comercial,"Infraestrutura de TI: cabeamento categoria 6, rack organizado, patch panels, eletrocalhas, tomadas dedicadas e identificação de pontos",expandido
835,Escritório,Geral,120.0,0Q+1B,Comercial,"Pintura e identidade visual: pintura geral, parede de marca, adesivagem de ambientes, sinalização e pequenos reparos",expandido
836,Escritório,Geral,120.0,0Q+2B,Comercial,"Pintura e identidade visual: pintura geral, parede de marca, adesivagem de ambientes, sinalização e pequenos reparos",base
837,Escritório,Geral,84.0,0Q+1B,Comercial,"Pintura e identidade visual: pintura geral, parede de marca, adesivagem de ambientes, sinalização e pequenos reparos",expandido
838,Escritório,Geral,84.0,0Q+2B,Comercial,"Pintura e identidade visual: pintura geral, parede de marca, adesivagem de ambientes, sinalização e pequenos reparos",expandido
839,Escritório,Geral,168.0,0Q+1B,Comercial,"Pintura e identidade visual: pintura geral, parede de marca, adesivagem de ambientes, sinalização e pequenos reparos",expandido
840,Escritório,Geral,168.0,0Q+2B,Comercial,"Pintura e identidade visual: pintura geral, parede de marca, adesivagem de ambientes, sinalização e pequenos reparos",expandido
841,Escritório,Geral,180.0,0Q+1B,Comercial,"Reforma corporativa completa: layout novo, mobiliário, iluminação LED, climatização revisada, tratamento acústico, banheiros e copa",expandido
842,Escritório,Geral,180.0,0Q+2B,Comercial,"Reforma corporativa completa: layout novo, mobiliário, iluminação LED, climatização revisada, tratamento acústico, banheiros e copa",expandido
843,Escritório,Geral,252.0,0Q+1B,Comercial,"Reforma corporativa completa: layout novo, mobiliário, iluminação LED, climatização revisada, tratamento acústico, banheiros e copa",expandido
844,Escritório,Geral,252.0,0Q+2B,Comercial,"Reforma corporativa completa: layout novo, mobiliário, iluminação LED, climatização revisada, tratamento acústico, banheiros e copa",expandido
845,Escritório,Geral,126.0,0Q+1B,Comercial,"Reforma corporativa completa: layout novo, mobiliário, iluminação LED, climatização revisada, tratamento acústico, banheiros e copa",expandido
846,Escritório,Geral,126.0,0Q+2B,Comercial,"Reforma corporativa completa: layout novo, mobiliário, iluminação LED, climatização revisada, tratamento acústico, banheiros e copa",expandido
847,Loja,Salão de vendas,42.0,0Q+1B,Comercial,"Loja básica: pintura, piso vinílico comercial, iluminação de destaque, provadores (se aplicável), balcão de caixa e vitrine",expandido
848,Loja,Salão de vendas,42.0,0Q+2B,Comercial,"Loja básica: pintura, piso vinílico comercial, iluminação de destaque, provadores (se aplicável), balcão de caixa e vitrine",expandido
849,Loja,Salão de vendas,60.0,0Q+1B,Comercial,"Loja básica: pintura, piso vinílico comercial, iluminação de destaque, provadores (se aplicável), balcão de caixa e vitrine",base
850,Loja,Salão de vendas,60.0,0Q+2B,Comercial,"Loja básica: pintura, piso vinílico comercial, iluminação de destaque, provadores (se aplicável), balcão de caixa e vitrine",expandido
851,Loja,Salão de vendas,84.0,0Q+1B,Comercial,"Loja básica: pintura, piso vinílico comercial, iluminação de destaque, provadores (se aplicável), balcão de caixa e vitrine",expandido
852,Loja,Salão de vendas,84.0,0Q+2B,Comercial,"Loja básica: pintura, piso vinílico comercial, iluminação de destaque, provadores (se aplicável), balcão de caixa e vitrine",expandido
853,Loja,Salão de vendas,140.0,0Q+1B,Comercial,"Loja completa: piso porcelanato, iluminação projetada para produtos, gesso com rasgos de luz, provadores amplos, depósito organizado e fachada renovada",expandido
854,Loja,Salão de vendas,140.0,0Q+2B,Comercial,"Loja completa: piso porcelanato, iluminação projetada para produtos, gesso com rasgos de luz, provadores amplos, depósito organizado e fachada renovada",expandido
855,Loja,Salão de vendas,100.0,0Q+1B,Comercial,"Loja completa: piso porcelanato, iluminação projetada para produtos, gesso com rasgos de luz, provadores amplos, depósito organizado e fachada renovada",expandido
856,Loja,Salão de vendas,100.0,0Q+2B,Comercial,"Loja completa: piso porcelanato, iluminação projetada para produtos, gesso com rasgos de luz, provadores amplos, depósito organizado e fachada renovada",base
857,Loja,Salão de vendas,70.0,0Q+1B,Comercial,"Loja completa: piso porcelanato, iluminação projetada para produtos, gesso com rasgos de luz, provadores amplos, depósito organizado e fachada renovada",expandido
858,Loja,Salão de vendas,70.0,0Q+2B,Comercial,"Loja completa: piso porcelanato, iluminação projetada para produtos, gesso com rasgos de luz, provadores amplos, depósito organizado e fachada renovada",expandido
859,Loja,Fachada comercial,42.0,0Q+1B,Comercial,"Fachada de loja: letreiro luminoso, pintura, revestimento de ACM ou similar, vitrine com iluminação e porta automática",expandido
860,Loja,Fachada comercial,42.0,0Q+2B,Comercial,"Fachada de loja: letreiro luminoso, pintura, revestimento de ACM ou similar, vitrine com iluminação e porta automática",expandido
861,Loja,Fachada comercial,21.0,0Q+1B,Comercial,"Fachada de loja: letreiro luminoso, pintura, revestimento de ACM ou similar, vitrine com iluminação e porta automática",expandido
862,Loja,Fachada comercial,21.0,0Q+2B,Comercial,"Fachada de loja: letreiro luminoso, pintura, revestimento de ACM ou similar, vitrine com iluminação e porta automática",expandido
863,Loja,Fachada comercial,30.0,0Q+1B,Comercial,"Fachada de loja: letreiro luminoso, pintura, revestimento de ACM ou similar, vitrine com iluminação e porta automática",base
864,Loja,Fachada comercial,30.0,0Q+2B,Comercial,"Fachada de loja: letreiro luminoso, pintura, revestimento de ACM ou similar, vitrine com iluminação e porta automática",expandido
865,Clínica,Recepção,20.0,0Q+1B,Comercial,"Recepção clínica: balcão, cadeiras de espera, TV, piso lavável, pintura clara, iluminação adequada e sinalização",expandido
866,Clínica,Recepção,20.0,0Q+2B,Comercial,"Recepção clínica: balcão, cadeiras de espera, TV, piso lavável, pintura clara, iluminação adequada e sinalização",base
867,Clínica,Recepção,28.0,0Q+1B,Comercial,"Recepção clínica: balcão, cadeiras de espera, TV, piso lavável, pintura clara, iluminação adequada e sinalização",expandido
868,Clínica,Recepção,28.0,0Q+2B,Comercial,"Recepção clínica: balcão, cadeiras de espera, TV, piso lavável, pintura clara, iluminação adequada e sinalização",expandido
869,Clínica,Recepção,15,0Q+1B,Comercial,"Recepção clínica: balcão, cadeiras de espera, TV, piso lavável, pintura clara, iluminação adequada e sinalização",expandido
870,Clínica,Recepção,15,0Q+2B,Comercial,"Recepção clínica: balcão, cadeiras de espera, TV, piso lavável, pintura clara, iluminação adequada e sinalização",expandido
871,Clínica,Consultório,17.0,0Q+1B,Comercial,"Consultório: pintura lavável, piso vinílico clínico, iluminação de tarefa, bancada, pia e armários para materiais",expandido
872,Clínica,Consultório,17.0,0Q+2B,Comercial,"Consultório: pintura lavável, piso vinílico clínico, iluminação de tarefa, bancada, pia e armários para materiais",expandido
873,Clínica,Consultório,10,0Q+1B,Comercial,"Consultório: pintura lavável, piso vinílico clínico, iluminação de tarefa, bancada, pia e armários para materiais",expandido
874,Clínica,Consultório,10,0Q+2B,Comercial,"Consultório: pintura lavável, piso vinílico clínico, iluminação de tarefa, bancada, pia e armários para materiais",expandido
875,Clínica,Consultório,12.0,0Q+1B,Comercial,"Consultório: pintura lavável, piso vinílico clínico, iluminação de tarefa, bancada, pia e armários para materiais",base
876,Clínica,Consultório,12.0,0Q+2B,Comercial,"Consultório: pintura lavável, piso vinílico clínico, iluminação de tarefa, bancada, pia e armários para materiais",expandido
877,Clínica,Banheiro PNE,4,0Q+1B,Comercial,"Banheiro acessível: dimensões NBR 9050, barras de apoio, bacia elevada, lavatório adequado, piso antiderrapante e sinalização",expandido
878,Clínica,Banheiro PNE,4,0Q+2B,Comercial,"Banheiro acessível: dimensões NBR 9050, barras de apoio, bacia elevada, lavatório adequado, piso antiderrapante e sinalização",expandido
879,Clínica,Banheiro PNE,5.0,0Q+1B,Comercial,"Banheiro acessível: dimensões NBR 9050, barras de apoio, bacia elevada, lavatório adequado, piso antiderrapante e sinalização",base
880,Clínica,Banheiro PNE,5.0,0Q+2B,Comercial,"Banheiro acessível: dimensões NBR 9050, barras de apoio, bacia elevada, lavatório adequado, piso antiderrapante e sinalização",expandido
881,Clínica,Banheiro PNE,7.0,0Q+1B,Comercial,"Banheiro acessível: dimensões NBR 9050, barras de apoio, bacia elevada, lavatório adequado, piso antiderrapante e sinalização",expandido
882,Clínica,Banheiro PNE,7.0,0Q+2B,Comercial,"Banheiro acessível: dimensões NBR 9050, barras de apoio, bacia elevada, lavatório adequado, piso antiderrapante e sinalização",expandido
883,Restaurante,Salão,56.0,0Q+2B,Comercial,"Salão de restaurante: piso porcelanato, iluminação de ambiente, forro acústico, climatização, pintura e mobiliário",expandido
884,Restaurante,Salão,56.0,0Q+4B,Comercial,"Salão de restaurante: piso porcelanato, iluminação de ambiente, forro acústico, climatização, pintura e mobiliário",expandido
885,Restaurante,Salão,80.0,0Q+2B,Comercial,"Salão de restaurante: piso porcelanato, iluminação de ambiente, forro acústico, climatização, pintura e mobiliário",base
886,Restaurante,Salão,80.0,0Q+4B,Comercial,"Salão de restaurante: piso porcelanato, iluminação de ambiente, forro acústico, climatização, pintura e mobiliário",expandido
887,Restaurante,Salão,112.0,0Q+2B,Comercial,"Salão de restaurante: piso porcelanato, iluminação de ambiente, forro acústico, climatização, pintura e mobiliário",expandido
888,Restaurante,Salão,112.0,0Q+4B,Comercial,"Salão de restaurante: piso porcelanato, iluminação de ambiente, forro acústico, climatização, pintura e mobiliário",expandido
889,Restaurante,Cozinha industrial,40.0,0Q+2B,Comercial,"Cozinha comercial: piso antiderrapante, revestimento lavável até o teto, bancadas inox, exaustão, pontos de água/gás e iluminação forte",base
890,Restaurante,Cozinha industrial,40.0,0Q+4B,Comercial,"Cozinha comercial: piso antiderrapante, revestimento lavável até o teto, bancadas inox, exaustão, pontos de água/gás e iluminação forte",expandido
891,Restaurante,Cozinha industrial,56.0,0Q+2B,Comercial,"Cozinha comercial: piso antiderrapante, revestimento lavável até o teto, bancadas inox, exaustão, pontos de água/gás e iluminação forte",expandido
892,Restaurante,Cozinha industrial,56.0,0Q+4B,Comercial,"Cozinha comercial: piso antiderrapante, revestimento lavável até o teto, bancadas inox, exaustão, pontos de água/gás e iluminação forte",expandido
893,Restaurante,Cozinha industrial,28.0,0Q+2B,Comercial,"Cozinha comercial: piso antiderrapante, revestimento lavável até o teto, bancadas inox, exaustão, pontos de água/gás e iluminação forte",expandido
894,Restaurante,Cozinha industrial,28.0,0Q+4B,Comercial,"Cozinha comercial: piso antiderrapante, revestimento lavável até o teto, bancadas inox, exaustão, pontos de água/gás e iluminação forte",expandido
895,Apto,Integração ambientes,40.0,1Q+1B,Médio,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
896,Apto,Integração ambientes,40.0,2Q+1B,Médio,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
897,Apto,Integração ambientes,40.0,1Q+1B,Luxo,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
898,Apto,Integração ambientes,40.0,2Q+1B,Luxo,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
899,Apto,Integração ambientes,56.0,1Q+1B,Médio,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
900,Apto,Integração ambientes,56.0,2Q+1B,Médio,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
901,Apto,Integração ambientes,56.0,1Q+1B,Luxo,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
902,Apto,Integração ambientes,56.0,2Q+1B,Luxo,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
903,Apto,Integração ambientes,28.0,1Q+1B,Médio,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
904,Apto,Integração ambientes,28.0,2Q+1B,Médio,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
905,Apto,Integração ambientes,28.0,1Q+1B,Luxo,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
906,Apto,Integração ambientes,28.0,2Q+1B,Luxo,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
907,Apto,Dormitório + closet,25.0,1Q+1B,Médio,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
908,Apto,Dormitório + closet,25.0,2Q+1B,Médio,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
909,Apto,Dormitório + closet,25.0,1Q+1B,Luxo,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
910,Apto,Dormitório + closet,25.0,2Q+1B,Luxo,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
911,Apto,Dormitório + closet,18.0,1Q+1B,Médio,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
912,Apto,Dormitório + closet,18.0,2Q+1B,Médio,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
913,Apto,Dormitório + closet,18.0,1Q+1B,Luxo,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
914,Apto,Dormitório + closet,18.0,2Q+1B,Luxo,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
915,Apto,Dormitório + closet,14,1Q+1B,Médio,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
916,Apto,Dormitório + closet,14,2Q+1B,Médio,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
917,Apto,Dormitório + closet,14,1Q+1B,Luxo,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
918,Apto,Dormitório + closet,14,2Q+1B,Luxo,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
919,Apto,Banheiro + closet,10,1Q+1B,Médio,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
920,Apto,Banheiro + closet,10,2Q+1B,Médio,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
921,Apto,Banheiro + closet,10,1Q+1B,Luxo,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
922,Apto,Banheiro + closet,10,2Q+1B,Luxo,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
923,Apto,Banheiro + closet,20.0,1Q+1B,Médio,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
924,Apto,Banheiro + closet,20.0,2Q+1B,Médio,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
925,Apto,Banheiro + closet,20.0,1Q+1B,Luxo,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
926,Apto,Banheiro + closet,20.0,2Q+1B,Luxo,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
927,Apto,Banheiro + closet,14.0,1Q+1B,Médio,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
928,Apto,Banheiro + closet,14.0,2Q+1B,Médio,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
929,Apto,Banheiro + closet,14.0,1Q+1B,Luxo,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
930,Apto,Banheiro + closet,14.0,2Q+1B,Luxo,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
931,Casa,Piscina,25.0,1Q+1B,Médio,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
932,Casa,Piscina,25.0,2Q+1B,Médio,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
933,Casa,Piscina,25.0,1Q+1B,Luxo,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
934,Casa,Piscina,25.0,2Q+1B,Luxo,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
935,Casa,Piscina,18.0,1Q+1B,Médio,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
936,Casa,Piscina,18.0,2Q+1B,Médio,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
937,Casa,Piscina,18.0,1Q+1B,Luxo,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
938,Casa,Piscina,18.0,2Q+1B,Luxo,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
939,Casa,Piscina,35.0,1Q+1B,Médio,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
940,Casa,Piscina,35.0,2Q+1B,Médio,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
941,Casa,Piscina,35.0,1Q+1B,Luxo,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
942,Casa,Piscina,35.0,2Q+1B,Luxo,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
943,Casa,Edícula,20.0,1Q+1B,Popular,"Edícula multiuso: pintura, piso, pontos elétricos, banheiro externo simples, bancada de apoio e iluminação",expandido
